id,name,categ_id/id,type,uom_id/id,uom_po_id/id,purchase_ok,sale_ok,tracking,use_expiration_date,invoice_policy
init.a14e11e6-9e46-437d-932d-0d86bc5d1e7e,Paracetamol 300mg Supp,product.categ_products_drug_orders,product,init.d34c85d0-f1c5-44d1-bfe3-d19d5ec875b1,init.d34c85d0-f1c5-44d1-bfe3-d19d5ec875b1,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.98669d2b-25dc-49bf-9728-e8cb32713747,Paracetamol 500mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.db6a8397-962a-49ff-be8e-8045d1ddd4f9,Paracetamol 500mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.c7c422da-eca7-41a8-b720-92ba64b2584a,Parenteral nutrition (peripheral at least) Injecable (Flacon),product.categ_products_drug_orders,product,init.6eaf22c5-60e2-4e10-bcd3-cbe875bb5a1f,init.6eaf22c5-60e2-4e10-bcd3-cbe875bb5a1f,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.cec2333d-1ab9-4597-a580-e9612c331c93,Pentoxyphillin 400mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.8dc9fcdc-b295-4c2f-ad4a-cc7328612cb9,Pentoxyphillin 400mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.e4699965-3b88-4f34-846f-eadf6011fb11,"Permanganate potassium 1:10,000 Poudre (Flacon/30ml)",product.categ_products_drug_orders,product,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.637499ff-1c54-4722-ba57-3e41b3d22a49,Permethrin Cream 5%,product.categ_products_drug_orders,product,init.de57d5f9-4eba-4a92-9b6f-f8edff118ad1,init.de57d5f9-4eba-4a92-9b6f-f8edff118ad1,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.44319262-7fab-404f-b0f6-fceeb050fe83,Permetrine 5% (Tube/50g),product.categ_products_drug_orders,product,init.e6e952d5-4051-4d4b-9733-1a974b266273,init.e6e952d5-4051-4d4b-9733-1a974b266273,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.dd2ec344-573b-48eb-bbd7-3ea3f2e96e78,Petroleum Pommade (Bocal/200g),product.categ_products_drug_orders,product,init.52fa9052-ac12-439c-a4de-662a37299a42,init.52fa9052-ac12-439c-a4de-662a37299a42,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.85af3790-3429-43ba-8295-8821fbdcbb43,Pfizer covid 19 vaccine 0.3ml/dose (Vial/1.8ml),product.categ_products_drug_orders,product,init.52eddb09-6e4c-43a7-b0a1-713998bf9590,init.52eddb09-6e4c-43a7-b0a1-713998bf9590,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.432ec04c-5bd3-4c10-9e31-f56e672bcb22,Pfizer-BioNTech Covid 19 Vaccine,product.categ_products_drug_orders,product,init.5de903e6-2a66-4253-891d-86558e1282d2,init.5de903e6-2a66-4253-891d-86558e1282d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.37b9e9d7-80e4-4e33-a28f-dfaaeac01f41,Phenobarbital 200mg/ml Injectable (Amp/2ml),product.categ_products_drug_orders,product,init.63539063-4c65-49af-8154-c102bab9b890,init.63539063-4c65-49af-8154-c102bab9b890,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.12779edf-71ba-4967-8bb9-fa6aa52f1d2f,Phenobarbital 20mg/5ml Sirop (Flacon/60ml),product.categ_products_drug_orders,product,init.ac501594-d99a-42e9-a713-08d1f8ca1cef,init.ac501594-d99a-42e9-a713-08d1f8ca1cef,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.36788e5a-0f7d-49d1-a006-6b4c5b31a1cd,Phenobarbital 30mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.174254a5-014d-45fb-8f99-204ba798347e,Phenobarbital 30mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.018743f4-180d-49b9-91d3-a6139cb7988b,Phenoxy Penicillin 250mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.4c422174-dd9b-4b43-9f7b-95608e6a4c92,Phenoxy Penicillin 250mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.1abd00f4-ee9d-44e8-9fa0-7ce26f743cf3,Phenoxy Penicillin 500 mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.5f46cf92-69d7-44f6-8cfa-09136345b2ac,Phenoxy Penicillin 500 mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.ef6dffda-f420-4f0e-9f50-cb1d7a0eff00,Phenoxy Penicillin 500 mg Gelule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,
init.e388bede-abbd-4b18-9b49-1a6dd745de58,Phenoxy Penicillin 500 mg Gelule (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.8b997fb7-fc09-4a43-a7ef-95aa793db649,Phenylephrine 10% Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.b0e4c3e6-349e-4644-bf59-9144e9d9afcf,Phenylephrine Injectable (Vial/2ml),product.categ_products_drug_orders,product,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.933ca11f-fc57-479b-af31-7f7f89828d1a,Phenytoin 100mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.b62299b8-7dab-439d-9d66-25c2fdf8d3ed,Phenytoin 100mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.eaf3bfb9-a151-40d6-a07f-115228bcb777,Phenytoin 200mg/2ml Injectable (Vial/5ml),product.categ_products_drug_orders,product,init.1049cf2c-3aa5-417a-a848-ddbccb8da893,init.1049cf2c-3aa5-417a-a848-ddbccb8da893,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.67f1d7b9-751b-42b6-a49a-e810effbed32,Phytomenadione 10mg/ml Injectable (Amp/ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.81e89d1b-716f-47af-ac1b-27acd92ad211,Pilocarpine 1% Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.713ed568-43bd-4f6b-9f1d-12661fa80775,Podophillin 0.15% (Tube/20g),product.categ_products_drug_orders,product,init.23441b9b-947c-49a8-babf-75e55a82f6db,init.23441b9b-947c-49a8-babf-75e55a82f6db,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.5beca5be-52fd-4f24-8693-3e8d0d7090d5,Potassium Chloride 13.4meq% Injectable (Amp/5ml),product.categ_products_drug_orders,product,init.997f5876-160d-483d-877a-133329242217,init.997f5876-160d-483d-877a-133329242217,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.6248877a-34ec-4481-a76c-eca9e94f4e25,Potassium chloride Solution 20 MEQ/15ML (Flacon/200ml),product.categ_products_drug_orders,product,init.3920f95e-7ee3-4b48-a8f3-4cdb695fe261,init.3920f95e-7ee3-4b48-a8f3-4cdb695fe261,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.5c3cf4ab-ebac-474e-837f-9845dad85e06,Potassium chloride Sirop (Flacon/240ml),product.categ_products_drug_orders,product,init.3b10054a-3ccb-47ee-82d8-d545822ea328,init.3b10054a-3ccb-47ee-82d8-d545822ea328,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.255e4070-b718-4a6f-82f7-1d7ab89cc219,Povidone iodine Solution moussante 10% (Flacon/240ml),product.categ_products_drug_orders,product,init.3b10054a-3ccb-47ee-82d8-d545822ea328,init.3b10054a-3ccb-47ee-82d8-d545822ea328,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.a6b4168f-9262-489c-a143-865c5ba3718e,Povidone iodine 10% Solution Dermique (Flacon/240ml),product.categ_products_drug_orders,product,init.3b10054a-3ccb-47ee-82d8-d545822ea328,init.3b10054a-3ccb-47ee-82d8-d545822ea328,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.8f3d62fe-6d62-4848-9c60-180232f5d6dc,Prednisolone 1% Gtte (Flacon/10ml),product.categ_products_drug_orders,product,init.935819ff-0126-4e64-b7ff-1948a5c7317e,init.935819ff-0126-4e64-b7ff-1948a5c7317e,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.052758dc-68fc-454e-8a9a-fa0e18fb7f9a,Prednisolone 15mg/5ml Sirop (Flacon/60ml),product.categ_products_drug_orders,product,init.ac501594-d99a-42e9-a713-08d1f8ca1cef,init.ac501594-d99a-42e9-a713-08d1f8ca1cef,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.f6128c81-3b8c-4062-8a02-889cc6de6f0a,Prednisolone 20mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.64acfb5e-3345-4de6-9ba9-e5cff2108870,Prednisolone 20mg (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.1e267a7b-229d-4e5f-b5dc-ed68f62593a7,Prednisolone 5mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.0c238662-60f9-48ba-8bc4-218067839210,Prednisolone 5mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.84944ce4-a777-4de8-b479-3b3c48b1c6df,Primoquine 7.5mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.188e709e-fe0a-47a2-95ba-08e362dbd82d,Primoquine 7.5mg Comprime (PAQ/20),product.categ_products_drug_orders,product,init.ecbf0c21-567f-4485-911d-24dd2a39f665,init.ecbf0c21-567f-4485-911d-24dd2a39f665,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.f313b82b-7357-482f-9054-7d3fecf50f3b,Promethazine 25mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.e067ee9b-4f11-4fb2-a656-3c4a455b5176,Promethazine 25mg Comprime (PAQ/10),product.categ_products_drug_orders,product,init.50d348c0-9290-4339-ad55-9a752ad65b1e,init.50d348c0-9290-4339-ad55-9a752ad65b1e,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.263b5f58-0e4e-4bc7-a16f-8da4b89182dd,Promethazine 50mg/2ml Injectable (Amp/2ml),product.categ_products_drug_orders,product,init.63539063-4c65-49af-8154-c102bab9b890,init.63539063-4c65-49af-8154-c102bab9b890,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.334ec069-30f1-4a64-b0a3-4786eea77a73,Propafenone 300mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.35d6f663-5bd7-4a05-8121-5cc3c15e1e87,Propofol 10mg/ml Injectable (Vial/20ml),product.categ_products_drug_orders,product,init.e7225b6a-332a-40fe-bd8e-646c30c5944a,init.e7225b6a-332a-40fe-bd8e-646c30c5944a,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.8080d6ef-9eb9-4f25-a4a0-4c4be9f9f19f,Propranalol 20mg/5ml Susp. (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.004c4730-9b3a-49cc-80f1-cf8cf9158ae0,Propranalol 40mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.426c1740-f9a2-4ca5-957d-dfbdcbd03db1,Propranolol (Tube/5g),product.categ_products_drug_orders,product,init.a55c6f3f-c39a-4018-ada7-91be3f636843,init.a55c6f3f-c39a-4018-ada7-91be3f636843,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.af1c555b-f08a-47ff-baa8-a497e4ad9579,Propylthiouracil 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.03dd0b89-81ad-4a71-abf8-776279eed4bc,Propylthiouracil 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.081940cf-c399-4616-b7cc-3dff240b0a6b,Protamine sulfate 50mg/5ml Injectable (Vial/5ml),product.categ_products_drug_orders,product,init.1049cf2c-3aa5-417a-a848-ddbccb8da893,init.1049cf2c-3aa5-417a-a848-ddbccb8da893,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.6e17186b-b4fe-48b1-9265-49195beb0251,Proteines Podre (BTE/400g),product.categ_products_drug_orders,product,init.36fcc0f7-dd52-404b-837e-d1a9c06abc45,init.36fcc0f7-dd52-404b-837e-d1a9c06abc45,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.f1048661-ffd6-407c-ba6e-a2528d88e85c,Pyridoxine (Vitamin B6) 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.f378573f-cc58-48ba-9bec-0d249bb459ac,Pyridoxine (Vitamin B6) 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.15bf7e17-3f0f-450c-8fcc-9e3817857fe9,Pyrilamine & gaicolate de glycerol & ephedrine Sirop 20mg/50mg/5mg/5ml (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.548f5b45-a6e8-46d1-a3f7-a29e4af98759,Quinine sulfate 600mg/2ml Injectable (Vial/2ml),product.categ_products_drug_orders,product,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,init.2bc10ae1-193b-4d56-b8fc-4e7b3e20f849,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.59def302-87ca-4970-83ba-50e37d0f73af,"Retinol (Vitamin A) 200,000units Gelule (PAQ/3)",product.categ_products_drug_orders,product,init.f4ef97de-7f88-48aa-bb23-9d7dec44cc53,init.f4ef97de-7f88-48aa-bb23-9d7dec44cc53,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.207b8b09-e0df-41de-9192-51207faea59c,Rowatinex Gelule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.02ca5537-3138-4875-a24e-d3dd55b9abf8,Rowatinex Gelule (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.358d4613-51c0-4ac4-8390-c652f3ce881d,Rocuronium 10mg/ml Injectable (Vial/ml),product.categ_products_drug_orders,product,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,init.7e0f853e-8d3c-4bd2-95f9-2a10bda56059,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.813834ff-b5b5-4356-9d5d-aa50b15fd40d,Salbutamol 100mcg/dose Aerosol (Flacon/200doses),product.categ_products_drug_orders,product,init.79aa858b-9bb0-425d-b773-ea5d7b713414,init.79aa858b-9bb0-425d-b773-ea5d7b713414,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.d01f3ddd-6165-4b1f-8e0e-6b7707207f73,Salbutamol 4mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.3e54ff66-0f92-464d-a483-59106d92e3be,Salbutamol 4mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.c96eb154-f5af-41bc-92a9-19e402b90e5b,Salbutamol 4mg/5ml (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.8f9e67c9-816b-4beb-9c23-b275fddfd277,Sel de rehydratation oral Poudre (PAQ/20g),product.categ_products_drug_orders,product,init.488fe969-ef43-4697-af25-048ac478f636,init.488fe969-ef43-4697-af25-048ac478f636,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.23be721f-25d7-43d7-a87b-4de2f4e861d1,Serum antitetatique 1500ui/ml Injectable (Amp/ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.f076ed22-4af8-4fbe-8bb6-d8e430514dd0,Sevoflurane Inhalation (Flacon/250ml),product.categ_products_drug_orders,product,init.9ad20c26-b8f8-4e47-a4fc-7f81e63ec1e8,init.9ad20c26-b8f8-4e47-a4fc-7f81e63ec1e8,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.03b8eb0e-3c4d-4b58-8263-c9b806093374,Sildenafil 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.06b92e28-5c2e-494b-af58-29bc5077cae6,Sildenafil 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.17f3e82f-279b-4657-bcb9-6361ad59e0e7,Silver Nitrate Pencil 75%,product.categ_products_drug_orders,product,init.0ace7699-f997-42fd-8e2e-1415d5a07c3b,init.0ace7699-f997-42fd-8e2e-1415d5a07c3b,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.4e690d52-3e36-45c8-a3d3-af6d777a5426,Silver sulfadiazine 1% (Tube/50g),product.categ_products_drug_orders,product,init.e6e952d5-4051-4d4b-9733-1a974b266273,init.e6e952d5-4051-4d4b-9733-1a974b266273,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.243c15e4-8313-4ed5-9b89-1bd38eaf6dcb,Silver sulfadiazine 1% Creme (Bocal/500g),product.categ_products_drug_orders,product,init.dc10faa8-bca0-4d77-bf77-5102209eed7b,init.dc10faa8-bca0-4d77-bf77-5102209eed7b,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3deec4fe-4a30-4ca5-8173-711f3a06ffac,Simethicone 80mg (BTE/30),product.categ_products_drug_orders,product,init.d5c0ef0b-98d9-412f-967e-e1150db9c796,init.d5c0ef0b-98d9-412f-967e-e1150db9c796,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.709edd69-a210-4f7b-8ff5-da4a39fdb4a4,Simvastatin 20mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.9e7e2f44-aa5e-4bf5-b840-0bab5a417d63,Simvastatin 20mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.b73f5109-c40d-41ff-8473-f8bcd4fbf721,Simvastatin 40mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.61f86387-4fe0-4fb2-8d9d-2538630702ac,Simvastatin 40mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.0f493ad2-c0bf-49d9-97c2-13184dfbc073,Sodium bicarbonate 8.4% Injectable (Amp/10ml),product.categ_products_drug_orders,product,init.cd2ed16e-8d4b-4bef-a419-11c9574ea560,init.cd2ed16e-8d4b-4bef-a419-11c9574ea560,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.83d4ee6b-637a-4338-a4a8-525617e53f80,Sodium Chloride 0.45%/1000ml Injectable (Flacon/1000ml),product.categ_products_drug_orders,product,init.b9a4a775-c96b-4f0b-8c39-36ab96ae0d9a,init.b9a4a775-c96b-4f0b-8c39-36ab96ae0d9a,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.5a3dc378-df4f-4079-9a1e-a7ec2db6cf46,Sodium Chloride 0.9% Nasal Gtte (Flacon/15ml),product.categ_products_drug_orders,product,init.0ba46518-b728-4dc5-ba66-1cecfa4d2463,init.0ba46518-b728-4dc5-ba66-1cecfa4d2463,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.db1fe137-a3ee-4012-9df1-76293b95d705,Sodium Chloride 0.9%/1000ml Injectable (Flacon/1000ml),product.categ_products_drug_orders,product,init.b9a4a775-c96b-4f0b-8c39-36ab96ae0d9a,init.b9a4a775-c96b-4f0b-8c39-36ab96ae0d9a,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.b10708fc-c53f-40b1-bd7e-7744a3950177,Sodium chloride 5% Opht Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.ff403e08-5eea-451c-9a83-465b5c826713,Sodium phosphate (Fleet's) 26g/118ml Liquid (Flacon/100ml),product.categ_products_drug_orders,product,init.ee54972c-e732-407d-95b3-d2b559208373,init.ee54972c-e732-407d-95b3-d2b559208373,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.6cb95c64-d748-4204-b031-dbdfee85c784,Simethicone Goutte Orale 40mg/ml (Flacon/30ml),product.categ_products_drug_orders,product,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,init.0a98a3e6-3a77-4a24-9839-2827d38a6a31,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.9641ec9c-9813-4c48-9b3c-27dcb2047bb1,Simeticone 80mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.09e7f488-aeb8-4a25-833e-783c137e6086,Simeticone 80mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.ccee4731-2463-4abc-a2a8-727dd73dca49,Soufre 10% savon (Barre de 90g),product.categ_products_drug_orders,product,init.85c85d9b-fc79-4cc3-b484-3c7d7425b88c,init.85c85d9b-fc79-4cc3-b484-3c7d7425b88c,TRUE,TRUE,By Lots,TRUE,Ordered quantities
